LINEAR, 5000, 0.005304
LINEAR, 10000, 0.008924
LINEAR, 15000, 0.011944
LINEAR, 20000, 0.021294
LINEAR, 25000, 0.042433
LINEAR, 30000, 0.032894
LINEAR, 35000, 0.037967
LINEAR, 40000, 0.039914
LINEAR, 45000, 0.046582
LINEAR, 50000, 0.056057
CHAINED, 5000, 0.001517
CHAINED, 10000, 0.002977
CHAINED, 15000, 0.004235
CHAINED, 20000, 0.003410
CHAINED, 25000, 0.004160
CHAINED, 30000, 0.004848
CHAINED, 35000, 0.005762
CHAINED, 40000, 0.006637
CHAINED, 45000, 0.008243
CHAINED, 50000, 0.009376
CUCKOO, 5000, 0.001996
CUCKOO, 10000, 0.004945
CUCKOO, 15000, 0.004698
CUCKOO, 20000, 0.009966
CUCKOO, 25000, 0.012367
CUCKOO, 30000, 0.013773
CUCKOO, 35000, 0.010310
CUCKOO, 40000, 0.019333
CUCKOO, 45000, 0.012848
CUCKOO, 50000, 0.024090
QUADRATIC, 5000, 0.002135
QUADRATIC, 10000, 0.005548
QUADRATIC, 15000, 0.007916
QUADRATIC, 20000, 0.011765
QUADRATIC, 25000, 0.024135
QUADRATIC, 30000, 0.028652
QUADRATIC, 35000, 0.035249
QUADRATIC, 40000, 0.042132
QUADRATIC, 45000, 0.047052
QUADRATIC, 50000, 0.061047
