QUADRATIC, -8223946104377861958, 0.072294
QUADRATIC, -8811822948555199407, 0.067730
QUADRATIC, 6084542585210067024, 0.066257
QUADRATIC, -2133629401371164667, 0.064362
QUADRATIC, -3119484561051954879, 0.051832
QUADRATIC, 656174231754866806, 0.067626
QUADRATIC, -5442460386740181749, 0.069474
QUADRATIC, -5771084477653050780, 0.056327
QUADRATIC, -4666973841040904097, 0.296992
QUADRATIC, -1990597622873865019, 0.456613
QUADRATIC, -8223946104377861958, 0.256603
QUADRATIC, -8811822948555199407, 0.243590
QUADRATIC, 6084542585210067024, 0.268888
QUADRATIC, -2133629401371164667, 0.247493
QUADRATIC, -3119484561051954879, 0.258343
QUADRATIC, 656174231754866806, 0.253501
QUADRATIC, -5442460386740181749, 0.259211
QUADRATIC, -5771084477653050780, 0.248375
QUADRATIC, -4666973841040904097, 0.391974
QUADRATIC, -1990597622873865019, 0.392212
QUADRATIC, -8223946104377861958, 0.390663
QUADRATIC, -8811822948555199407, 0.381964
QUADRATIC, 6084542585210067024, 0.385707
QUADRATIC, -2133629401371164667, 0.389839
QUADRATIC, -3119484561051954879, 0.415306
QUADRATIC, 656174231754866806, 0.425420
QUADRATIC, -5442460386740181749, 0.377338
QUADRATIC, -5771084477653050780, 0.377923
QUADRATIC, -4666973841040904097, 1.199972
QUADRATIC, -1990597622873865019, 1.184481
QUADRATIC, -8223946104377861958, 1.212813
QUADRATIC, -8811822948555199407, 1.183479
QUADRATIC, 6084542585210067024, 1.192668
QUADRATIC, -2133629401371164667, 1.191977
QUADRATIC, -3119484561051954879, 1.222932
QUADRATIC, 656174231754866806, 1.186871
QUADRATIC, -5442460386740181749, 1.185359
QUADRATIC, -5771084477653050780, 1.184962
