LINEAR, 5000, -8811822948555199407, 4201, 1574, 1652, 0.008447
LINEAR, 5000, 6084542585210067024, 4192, 1495, 1707, 0.008347
LINEAR, 5000, -2133629401371164667, 4180, 1651, 1643, 0.008325
LINEAR, 5000, -3119484561051954879, 4185, 1560, 1681, 0.008228
LINEAR, 5000, 656174231754866806, 4207, 1615, 1647, 0.008092
LINEAR, 5000, -5442460386740181749, 4155, 1705, 1625, 0.008466
LINEAR, 5000, -5771084477653050780, 4200, 1664, 1628, 0.008183
LINEAR, 10000, -4666973841040904097, 8397, 3167, 3348, 0.029091
LINEAR, 10000, -1990597622873865019, 8338, 3101, 3418, 0.013817
LINEAR, 10000, -8223946104377861958, 8254, 3163, 3413, 0.010032
LINEAR, 10000, -8811822948555199407, 8387, 3252, 3288, 0.009839
LINEAR, 10000, 6084542585210067024, 8395, 3119, 3353, 0.011107
LINEAR, 10000, -2133629401371164667, 8367, 3319, 3288, 0.010212
LINEAR, 10000, -3119484561051954879, 8365, 3227, 3334, 0.010092
LINEAR, 10000, 656174231754866806, 8363, 3286, 3320, 0.011046
LINEAR, 10000, -5442460386740181749, 8333, 3392, 3260, 0.011100
LINEAR, 10000, -5771084477653050780, 8414, 3302, 3276, 0.009819
LINEAR, 15000, -4666973841040904097, 12633, 4675, 5033, 0.039954
LINEAR, 15000, -1990597622873865019, 12479, 4783, 5087, 0.017146
LINEAR, 15000, -8223946104377861958, 12433, 4811, 5077, 0.018851
LINEAR, 15000, -8811822948555199407, 12560, 4853, 4999, 0.019186
LINEAR, 15000, 6084542585210067024, 12566, 4774, 5015, 0.018581
LINEAR, 15000, -2133629401371164667, 12524, 5032, 4918, 0.020123
LINEAR, 15000, -3119484561051954879, 12565, 4903, 4958, 0.019337
LINEAR, 15000, 656174231754866806, 12507, 4957, 5004, 0.019723
LINEAR, 15000, -5442460386740181749, 12516, 5063, 4906, 0.018158
LINEAR, 15000, -5771084477653050780, 12609, 4860, 4955, 0.020758
LINEAR, 20000, -4666973841040904097, 16750, 6423, 6668, 0.060688
LINEAR, 20000, -1990597622873865019, 16592, 6514, 6743, 0.033469
LINEAR, 20000, -8223946104377861958, 16615, 6392, 6747, 0.034108
LINEAR, 20000, -8811822948555199407, 16800, 6495, 6603, 0.032718
LINEAR, 20000, 6084542585210067024, 16744, 6519, 6592, 0.033084
LINEAR, 20000, -2133629401371164667, 16682, 6688, 6604, 0.031967
LINEAR, 20000, -3119484561051954879, 16749, 6547, 6630, 0.033679
LINEAR, 20000, 656174231754866806, 16701, 6642, 6603, 0.032260
LINEAR, 20000, -5442460386740181749, 16725, 6739, 6521, 0.033012
LINEAR, 20000, -5771084477653050780, 16819, 6532, 6573, 0.033582
CHAINED, 500, -4666973841040904097, 426, 152, 154, 0.000698
CHAINED, 500, -1990597622873865019, 437, 104, 178, 0.000395
CHAINED, 500, -8223946104377861958, 402, 177, 165, 0.000339
CHAINED, 500, -8811822948555199407, 393, 149, 187, 0.000300
CHAINED, 500, 6084542585210067024, 417, 128, 179, 0.000278
CHAINED, 500, -2133629401371164667, 403, 167, 171, 0.000284
CHAINED, 500, -3119484561051954879, 429, 154, 159, 0.000286
CHAINED, 500, 656174231754866806, 428, 144, 169, 0.000287
CHAINED, 500, -5442460386740181749, 412, 153, 170, 0.000283
CHAINED, 500, -5771084477653050780, 411, 166, 165, 0.000368
CHAINED, 1000, -4666973841040904097, 839, 323, 320, 0.000571
CHAINED, 1000, -1990597622873865019, 861, 271, 337, 0.000562
CHAINED, 1000, -8223946104377861958, 791, 360, 343, 0.000578
CHAINED, 1000, -8811822948555199407, 804, 267, 365, 0.000546
CHAINED, 1000, 6084542585210067024, 821, 300, 352, 0.000561
CHAINED, 1000, -2133629401371164667, 825, 299, 350, 0.000571
CHAINED, 1000, -3119484561051954879, 840, 271, 346, 0.000611
CHAINED, 1000, 656174231754866806, 842, 303, 343, 0.000571
CHAINED, 1000, -5442460386740181749, 819, 325, 341, 0.000567
CHAINED, 1000, -5771084477653050780, 844, 331, 317, 0.000571
CHAINED, 2000, -4666973841040904097, 1690, 626, 663, 0.001140
CHAINED, 2000, -1990597622873865019, 1689, 587, 685, 0.001136
CHAINED, 2000, -8223946104377861958, 1632, 674, 688, 0.001147
CHAINED, 2000, -8811822948555199407, 1652, 595, 680, 0.001122
CHAINED, 2000, 6084542585210067024, 1659, 581, 700, 0.001131
CHAINED, 2000, -2133629401371164667, 1675, 634, 665, 0.001145
CHAINED, 2000, -3119484561051954879, 1692, 590, 667, 0.001128
CHAINED, 2000, 656174231754866806, 1689, 617, 663, 0.001135
CHAINED, 2000, -5442460386740181749, 1651, 680, 654, 0.001143
CHAINED, 2000, -5771084477653050780, 1690, 659, 643, 0.001155
CHAINED, 5000, -4666973841040904097, 4205, 1611, 1652, 0.002998
CHAINED, 5000, -1990597622873865019, 4173, 1541, 1712, 0.002869
CHAINED, 5000, -8223946104377861958, 4114, 1589, 1729, 0.003089
CHAINED, 5000, -8811822948555199407, 4201, 1574, 1652, 0.002842
CHAINED, 5000, 6084542585210067024, 4192, 1495, 1707, 0.002930
CHAINED, 5000, -2133629401371164667, 4180, 1651, 1643, 0.002857
CHAINED, 5000, -3119484561051954879, 4185, 1560, 1681, 0.003002
CHAINED, 5000, 656174231754866806, 4207, 1615, 1647, 0.002870
CHAINED, 5000, -5442460386740181749, 4155, 1705, 1625, 0.003009
CHAINED, 5000, -5771084477653050780, 4200, 1664, 1628, 0.002866
CHAINED, 10000, -4666973841040904097, 8397, 3167, 3348, 0.005737
CHAINED, 10000, -1990597622873865019, 8338, 3101, 3418, 0.005854
CHAINED, 10000, -8223946104377861958, 8254, 3163, 3413, 0.005877
CHAINED, 10000, -8811822948555199407, 8387, 3252, 3288, 0.005856
CHAINED, 10000, 6084542585210067024, 8395, 3119, 3353, 0.005888
CHAINED, 10000, -2133629401371164667, 8367, 3319, 3288, 0.005901
CHAINED, 10000, -3119484561051954879, 8365, 3227, 3334, 0.005819
CHAINED, 10000, 656174231754866806, 8363, 3286, 3320, 0.005955
CHAINED, 10000, -5442460386740181749, 8333, 3392, 3260, 0.005934
CHAINED, 10000, -5771084477653050780, 8414, 3302, 3276, 0.005957
CHAINED, 15000, -4666973841040904097, 12633, 4675, 5033, 0.009172
CHAINED, 15000, -1990597622873865019, 12479, 4783, 5087, 0.008721
CHAINED, 15000, -8223946104377861958, 12433, 4811, 5077, 0.008875
CHAINED, 15000, -8811822948555199407, 12560, 4853, 4999, 0.008943
CHAINED, 15000, 6084542585210067024, 12566, 4774, 5015, 0.008708
CHAINED, 15000, -2133629401371164667, 12524, 5032, 4918, 0.008682
CHAINED, 15000, -3119484561051954879, 12565, 4903, 4958, 0.008991
CHAINED, 15000, 656174231754866806, 12507, 4957, 5004, 0.009221
CHAINED, 15000, -5442460386740181749, 12516, 5063, 4906, 0.009019
CHAINED, 15000, -5771084477653050780, 12609, 4860, 4955, 0.008914
CHAINED, 20000, -4666973841040904097, 16750, 6423, 6668, 0.011567
CHAINED, 20000, -1990597622873865019, 16592, 6514, 6743, 0.011682
CHAINED, 20000, -8223946104377861958, 16615, 6392, 6747, 0.011707
CHAINED, 20000, -8811822948555199407, 16800, 6495, 6603, 0.011697
CHAINED, 20000, 6084542585210067024, 16744, 6519, 6592, 0.011578
CHAINED, 20000, -2133629401371164667, 16682, 6688, 6604, 0.011653
CHAINED, 20000, -3119484561051954879, 16749, 6547, 6630, 0.011597
CHAINED, 20000, 656174231754866806, 16701, 6642, 6603, 0.011604
CHAINED, 20000, -5442460386740181749, 16725, 6739, 6521, 0.012168
CHAINED, 20000, -5771084477653050780, 16819, 6532, 6573, 0.012277
CUCKOO, 500, -4666973841040904097, 426, 152, 154, 0.001047
CUCKOO, 500, -1990597622873865019, 437, 104, 178, 0.000675
CUCKOO, 500, -8223946104377861958, 402, 177, 165, 0.000583
CUCKOO, 500, -8811822948555199407, 393, 149, 187, 0.000708
CUCKOO, 500, 6084542585210067024, 417, 128, 179, 0.000601
CUCKOO, 500, -2133629401371164667, 403, 167, 171, 0.000564
CUCKOO, 500, -3119484561051954879, 429, 154, 159, 0.001029
CUCKOO, 500, 656174231754866806, 428, 144, 169, 0.000622
CUCKOO, 500, -5442460386740181749, 412, 153, 170, 0.000590
CUCKOO, 500, -5771084477653050780, 411, 166, 165, 0.000596
CUCKOO, 1000, -4666973841040904097, 839, 323, 320, 0.002055
CUCKOO, 1000, -1990597622873865019, 861, 271, 337, 0.002062
CUCKOO, 1000, -8223946104377861958, 791, 360, 343, 0.001112
CUCKOO, 1000, -8811822948555199407, 804, 267, 365, 0.001060
CUCKOO, 1000, 6084542585210067024, 821, 300, 352, 0.001172
CUCKOO, 1000, -2133629401371164667, 825, 299, 350, 0.001162
CUCKOO, 1000, -3119484561051954879, 840, 271, 346, 0.001207
CUCKOO, 1000, 656174231754866806, 842, 303, 343, 0.001242
CUCKOO, 1000, -5442460386740181749, 819, 325, 341, 0.001171
CUCKOO, 1000, -5771084477653050780, 844, 331, 317, 0.002009
CUCKOO, 2000, -4666973841040904097, 1690, 626, 663, 0.002308
CUCKOO, 2000, -1990597622873865019, 1689, 587, 685, 0.002269
CUCKOO, 2000, -8223946104377861958, 1632, 674, 688, 0.002193
CUCKOO, 2000, -8811822948555199407, 1652, 595, 680, 0.002147
CUCKOO, 2000, 6084542585210067024, 1659, 581, 700, 0.002191
CUCKOO, 2000, -2133629401371164667, 1675, 634, 665, 0.002257
CUCKOO, 2000, -3119484561051954879, 1692, 590, 667, 0.002929
CUCKOO, 2000, 656174231754866806, 1689, 617, 663, 0.002429
CUCKOO, 2000, -5442460386740181749, 1651, 680, 654, 0.002249
CUCKOO, 2000, -5771084477653050780, 1690, 659, 643, 0.002320
CUCKOO, 5000, -4666973841040904097, 4205, 1611, 1652, 0.009835
CUCKOO, 5000, -1990597622873865019, 4173, 1541, 1712, 0.009428
CUCKOO, 5000, -8223946104377861958, 4114, 1589, 1729, 0.009083
CUCKOO, 5000, -8811822948555199407, 4201, 1574, 1652, 0.009270
CUCKOO, 5000, 6084542585210067024, 4192, 1495, 1707, 0.009294
CUCKOO, 5000, -2133629401371164667, 4180, 1651, 1643, 0.009492
CUCKOO, 5000, -3119484561051954879, 4185, 1560, 1681, 0.009182
CUCKOO, 5000, 656174231754866806, 4207, 1615, 1647, 0.009432
CUCKOO, 5000, -5442460386740181749, 4155, 1705, 1625, 0.009318
CUCKOO, 5000, -5771084477653050780, 4200, 1664, 1628, 0.009943
CUCKOO, 10000, -4666973841040904097, 8397, 3167, 3348, 0.011466
CUCKOO, 10000, -1990597622873865019, 8338, 3101, 3418, 0.010827
CUCKOO, 10000, -8223946104377861958, 8254, 3163, 3413, 0.010705
CUCKOO, 10000, -8811822948555199407, 8387, 3252, 3288, 0.010997
CUCKOO, 10000, 6084542585210067024, 8395, 3119, 3353, 0.010889
CUCKOO, 10000, -2133629401371164667, 8367, 3319, 3288, 0.010934
CUCKOO, 10000, -3119484561051954879, 8365, 3227, 3334, 0.010581
CUCKOO, 10000, 656174231754866806, 8363, 3286, 3320, 0.010711
CUCKOO, 10000, -5442460386740181749, 8333, 3392, 3260, 0.010631
CUCKOO, 10000, -5771084477653050780, 8414, 3302, 3276, 0.010748
CUCKOO, 15000, -4666973841040904097, 12633, 4675, 5033, 0.026759
CUCKOO, 15000, -1990597622873865019, 12479, 4783, 5087, 0.025820
CUCKOO, 15000, -8223946104377861958, 12433, 4811, 5077, 0.025726
CUCKOO, 15000, -8811822948555199407, 12560, 4853, 4999, 0.028635
CUCKOO, 15000, 6084542585210067024, 12566, 4774, 5015, 0.030710
CUCKOO, 15000, -2133629401371164667, 12524, 5032, 4918, 0.027063
CUCKOO, 15000, -3119484561051954879, 12565, 4903, 4958, 0.026780
CUCKOO, 15000, 656174231754866806, 12507, 4957, 5004, 0.026600
CUCKOO, 15000, -5442460386740181749, 12516, 5063, 4906, 0.026387
CUCKOO, 15000, -5771084477653050780, 12609, 4860, 4955, 0.026549
CUCKOO, 20000, -4666973841040904097, 16750, 6423, 6668, 0.036023
CUCKOO, 20000, -1990597622873865019, 16592, 6514, 6743, 0.034919
CUCKOO, 20000, -8223946104377861958, 16615, 6392, 6747, 0.035962
CUCKOO, 20000, -8811822948555199407, 16800, 6495, 6603, 0.034617
CUCKOO, 20000, 6084542585210067024, 16744, 6519, 6592, 0.034305
CUCKOO, 20000, -2133629401371164667, 16682, 6688, 6604, 0.034282
CUCKOO, 20000, -3119484561051954879, 16749, 6547, 6630, 0.034300
CUCKOO, 20000, 656174231754866806, 16701, 6642, 6603, 0.034035
CUCKOO, 20000, -5442460386740181749, 16725, 6739, 6521, 0.035140
CUCKOO, 20000, -5771084477653050780, 16819, 6532, 6573, 0.034369
QUADRATIC, 500, -4666973841040904097, 426, 151, 154, 0.000502
QUADRATIC, 500, -1990597622873865019, 437, 104, 178, 0.000464
QUADRATIC, 500, -8223946104377861958, 402, 176, 165, 0.000422
QUADRATIC, 500, -8811822948555199407, 393, 145, 187, 0.000432
QUADRATIC, 500, 6084542585210067024, 417, 121, 179, 0.000461
QUADRATIC, 500, -2133629401371164667, 403, 160, 171, 0.000349
QUADRATIC, 500, -3119484561051954879, 429, 146, 159, 0.000342
QUADRATIC, 500, 656174231754866806, 428, 142, 169, 0.000368
QUADRATIC, 500, -5442460386740181749, 412, 146, 170, 0.000511
QUADRATIC, 500, -5771084477653050780, 411, 164, 165, 0.000387
QUADRATIC, 1000, -4666973841040904097, 839, 314, 320, 0.001067
QUADRATIC, 1000, -1990597622873865019, 861, 251, 337, 0.000971
QUADRATIC, 1000, -8223946104377861958, 791, 344, 343, 0.000889
QUADRATIC, 1000, -8811822948555199407, 804, 247, 365, 0.000871
QUADRATIC, 1000, 6084542585210067024, 821, 272, 352, 0.000901
QUADRATIC, 1000, -2133629401371164667, 825, 281, 350, 0.001278
QUADRATIC, 1000, -3119484561051954879, 840, 263, 346, 0.000972
QUADRATIC, 1000, 656174231754866806, 842, 285, 343, 0.001009
QUADRATIC, 1000, -5442460386740181749, 819, 294, 341, 0.000942
QUADRATIC, 1000, -5771084477653050780, 844, 321, 317, 0.000888
QUADRATIC, 2000, -4666973841040904097, 1690, 595, 663, 0.001793
QUADRATIC, 2000, -1990597622873865019, 1689, 526, 685, 0.001552
QUADRATIC, 2000, -8223946104377861958, 1632, 646, 688, 0.001577
QUADRATIC, 2000, -8811822948555199407, 1652, 580, 680, 0.001449
QUADRATIC, 2000, 6084542585210067024, 1659, 544, 700, 0.001454
QUADRATIC, 2000, -2133629401371164667, 1675, 610, 665, 0.001544
QUADRATIC, 2000, -3119484561051954879, 1692, 546, 667, 0.001437
QUADRATIC, 2000, 656174231754866806, 1689, 582, 663, 0.001463
QUADRATIC, 2000, -5442460386740181749, 1651, 652, 654, 0.001439
QUADRATIC, 2000, -5771084477653050780, 1690, 637, 643, 0.001562
QUADRATIC, 5000, -4666973841040904097, 4205, 1572, 1652, 0.004317
QUADRATIC, 5000, -1990597622873865019, 4173, 1472, 1712, 0.004297
QUADRATIC, 5000, -8223946104377861958, 4114, 1563, 1729, 0.004281
QUADRATIC, 5000, -8811822948555199407, 4201, 1548, 1652, 0.004019
QUADRATIC, 5000, 6084542585210067024, 4192, 1469, 1707, 0.003941
QUADRATIC, 5000, -2133629401371164667, 4180, 1626, 1643, 0.003816
QUADRATIC, 5000, -3119484561051954879, 4185, 1537, 1681, 0.003582
QUADRATIC, 5000, 656174231754866806, 4207, 1589, 1647, 0.003794
QUADRATIC, 5000, -5442460386740181749, 4155, 1679, 1625, 0.003547
QUADRATIC, 5000, -5771084477653050780, 4200, 1639, 1628, 0.003787
QUADRATIC, 10000, -4666973841040904097, 8397, 3072, 3348, 0.008963
QUADRATIC, 10000, -1990597622873865019, 8338, 2985, 3418, 0.012657
QUADRATIC, 10000, -8223946104377861958, 8254, 3098, 3413, 0.009445
QUADRATIC, 10000, -8811822948555199407, 8387, 3217, 3288, 0.008614
QUADRATIC, 10000, 6084542585210067024, 8395, 3033, 3353, 0.008601
QUADRATIC, 10000, -2133629401371164667, 8367, 3284, 3288, 0.008637
QUADRATIC, 10000, -3119484561051954879, 8365, 3175, 3334, 0.010973
QUADRATIC, 10000, 656174231754866806, 8363, 3240, 3320, 0.008643
QUADRATIC, 10000, -5442460386740181749, 8333, 3355, 3260, 0.008597
QUADRATIC, 10000, -5771084477653050780, 8414, 3245, 3276, 0.009111
QUADRATIC, 15000, -4666973841040904097, 12633, 4463, 5033, 0.014566
QUADRATIC, 15000, -1990597622873865019, 12479, 4574, 5087, 0.016019
QUADRATIC, 15000, -8223946104377861958, 12433, 4612, 5077, 0.014250
QUADRATIC, 15000, -8811822948555199407, 12560, 4678, 4999, 0.014819
QUADRATIC, 15000, 6084542585210067024, 12566, 4538, 5015, 0.016387
QUADRATIC, 15000, -2133629401371164667, 12524, 4921, 4918, 0.014330
QUADRATIC, 15000, -3119484561051954879, 12565, 4659, 4958, 0.014433
QUADRATIC, 15000, 656174231754866806, 12507, 4811, 5004, 0.014390
QUADRATIC, 15000, -5442460386740181749, 12516, 4952, 4906, 0.016095
QUADRATIC, 15000, -5771084477653050780, 12609, 4688, 4955, 0.014492
QUADRATIC, 20000, -4666973841040904097, 16750, 5963, 6668, 0.022805
QUADRATIC, 20000, -1990597622873865019, 16592, 5978, 6743, 0.025598
QUADRATIC, 20000, -8223946104377861958, 16615, 5877, 6747, 0.022310
QUADRATIC, 20000, -8811822948555199407, 16800, 6073, 6603, 0.022342
QUADRATIC, 20000, 6084542585210067024, 16744, 6095, 6592, 0.024155
QUADRATIC, 20000, -2133629401371164667, 16682, 6248, 6604, 0.022376
QUADRATIC, 20000, -3119484561051954879, 16749, 6066, 6630, 0.023974
QUADRATIC, 20000, 656174231754866806, 16701, 6267, 6603, 0.022262
QUADRATIC, 20000, -5442460386740181749, 16725, 6439, 6521, 0.022375
QUADRATIC, 20000, -5771084477653050780, 16819, 6119, 6573, 0.024005
