LINEAR, 10000, -5771084477653050780, 8414, 3302, 3276, 0.005707
LINEAR, 15000, -4666973841040904097, 12633, 4675, 5033, 0.033728
LINEAR, 15000, -1990597622873865019, 12479, 4783, 5087, 0.009319
LINEAR, 15000, -8223946104377861958, 12433, 4811, 5077, 0.010968
LINEAR, 15000, -8811822948555199407, 12560, 4853, 4999, 0.009348
LINEAR, 15000, 6084542585210067024, 12566, 4774, 5015, 0.009393
LINEAR, 15000, -2133629401371164667, 12524, 5032, 4918, 0.010379
LINEAR, 15000, -3119484561051954879, 12565, 4903, 4958, 0.009011
LINEAR, 15000, 656174231754866806, 12507, 4957, 5004, 0.010395
LINEAR, 15000, -5442460386740181749, 12516, 5063, 4906, 0.009211
LINEAR, 15000, -5771084477653050780, 12609, 4860, 4955, 0.011647
LINEAR, 20000, -4666973841040904097, 16750, 6422, 6668, 0.042747
LINEAR, 20000, -1990597622873865019, 16592, 6513, 6743, 0.017067
LINEAR, 20000, -8223946104377861958, 16615, 6391, 6747, 0.021652
LINEAR, 20000, -8811822948555199407, 16800, 6494, 6603, 0.016794
LINEAR, 20000, 6084542585210067024, 16744, 6518, 6592, 0.017829
LINEAR, 20000, -2133629401371164667, 16682, 6687, 6604, 0.017476
LINEAR, 20000, -3119484561051954879, 16749, 6546, 6630, 0.019054
LINEAR, 20000, 656174231754866806, 16701, 6641, 6603, 0.017707
LINEAR, 20000, -5442460386740181749, 16725, 6738, 6521, 0.023985
LINEAR, 20000, -5771084477653050780, 16819, 6531, 6573, 0.061189
CHAINED, 500, -4666973841040904097, 426, 152, 154, 0.000887
CHAINED, 500, -1990597622873865019, 437, 104, 178, 0.000525
CHAINED, 500, -8223946104377861958, 402, 177, 165, 0.000422
CHAINED, 500, -8811822948555199407, 393, 149, 187, 0.000344
CHAINED, 500, 6084542585210067024, 417, 128, 179, 0.000289
CHAINED, 500, -2133629401371164667, 403, 167, 171, 0.000245
CHAINED, 500, -3119484561051954879, 429, 154, 159, 0.000202
CHAINED, 500, 656174231754866806, 428, 144, 169, 0.000255
CHAINED, 500, -5442460386740181749, 412, 153, 170, 0.000169
CHAINED, 500, -5771084477653050780, 411, 166, 165, 0.000158
CHAINED, 1000, -4666973841040904097, 839, 323, 320, 0.000310
CHAINED, 1000, -1990597622873865019, 861, 271, 337, 0.000496
CHAINED, 1000, -8223946104377861958, 791, 360, 343, 0.000496
CHAINED, 1000, -8811822948555199407, 804, 267, 365, 0.000487
CHAINED, 1000, 6084542585210067024, 821, 300, 352, 0.000294
CHAINED, 1000, -2133629401371164667, 825, 299, 350, 0.000301
CHAINED, 1000, -3119484561051954879, 840, 271, 346, 0.000376
CHAINED, 1000, 656174231754866806, 842, 303, 343, 0.000453
CHAINED, 1000, -5442460386740181749, 819, 325, 341, 0.000367
CHAINED, 1000, -5771084477653050780, 844, 331, 317, 0.000298
CHAINED, 2000, -4666973841040904097, 1690, 626, 663, 0.000771
CHAINED, 2000, -1990597622873865019, 1689, 587, 685, 0.000634
CHAINED, 2000, -8223946104377861958, 1632, 674, 688, 0.000611
CHAINED, 2000, -8811822948555199407, 1652, 595, 680, 0.000603
CHAINED, 2000, 6084542585210067024, 1659, 581, 700, 0.000575
CHAINED, 2000, -2133629401371164667, 1675, 634, 665, 0.000642
CHAINED, 2000, -3119484561051954879, 1692, 590, 667, 0.000558
CHAINED, 2000, 656174231754866806, 1689, 617, 663, 0.000630
CHAINED, 2000, -5442460386740181749, 1651, 680, 654, 0.000627
CHAINED, 2000, -5771084477653050780, 1690, 659, 643, 0.000557
CHAINED, 5000, -4666973841040904097, 4205, 1611, 1652, 0.001534
CHAINED, 5000, -1990597622873865019, 4173, 1541, 1712, 0.001766
CHAINED, 5000, -8223946104377861958, 4114, 1589, 1729, 0.001348
CHAINED, 5000, -8811822948555199407, 4201, 1574, 1652, 0.001314
CHAINED, 5000, 6084542585210067024, 4192, 1495, 1707, 0.001436
CHAINED, 5000, -2133629401371164667, 4180, 1651, 1643, 0.001332
CHAINED, 5000, -3119484561051954879, 4185, 1560, 1681, 0.001513
CHAINED, 5000, 656174231754866806, 4207, 1615, 1647, 0.001445
CHAINED, 5000, -5442460386740181749, 4155, 1705, 1625, 0.001611
CHAINED, 5000, -5771084477653050780, 4200, 1664, 1628, 0.001370
CHAINED, 10000, -4666973841040904097, 8397, 3167, 3348, 0.002952
CHAINED, 10000, -1990597622873865019, 8338, 3101, 3418, 0.003089
CHAINED, 10000, -8223946104377861958, 8254, 3163, 3413, 0.003483
CHAINED, 10000, -8811822948555199407, 8387, 3252, 3288, 0.002859
CHAINED, 10000, 6084542585210067024, 8395, 3119, 3353, 0.001951
CHAINED, 10000, -2133629401371164667, 8367, 3319, 3288, 0.001776
CHAINED, 10000, -3119484561051954879, 8365, 3227, 3334, 0.001721
CHAINED, 10000, 656174231754866806, 8363, 3286, 3320, 0.001655
CHAINED, 10000, -5442460386740181749, 8333, 3392, 3260, 0.001654
CHAINED, 10000, -5771084477653050780, 8414, 3302, 3276, 0.002077
CHAINED, 15000, -4666973841040904097, 12633, 4675, 5033, 0.002502
CHAINED, 15000, -1990597622873865019, 12479, 4783, 5087, 0.002546
CHAINED, 15000, -8223946104377861958, 12433, 4811, 5077, 0.002667
CHAINED, 15000, -8811822948555199407, 12560, 4853, 4999, 0.002667
CHAINED, 15000, 6084542585210067024, 12566, 4774, 5015, 0.003317
CHAINED, 15000, -2133629401371164667, 12524, 5032, 4918, 0.003212
CHAINED, 15000, -3119484561051954879, 12565, 4903, 4958, 0.003205
CHAINED, 15000, 656174231754866806, 12507, 4957, 5004, 0.003055
CHAINED, 15000, -5442460386740181749, 12516, 5063, 4906, 0.003243
CHAINED, 15000, -5771084477653050780, 12609, 4860, 4955, 0.002839
CHAINED, 20000, -4666973841040904097, 16750, 6423, 6668, 0.003708
CHAINED, 20000, -1990597622873865019, 16592, 6514, 6743, 0.003740
CHAINED, 20000, -8223946104377861958, 16615, 6392, 6747, 0.003702
CHAINED, 20000, -8811822948555199407, 16800, 6495, 6603, 0.003627
CHAINED, 20000, 6084542585210067024, 16744, 6519, 6592, 0.003910
CHAINED, 20000, -2133629401371164667, 16682, 6688, 6604, 0.004240
CHAINED, 20000, -3119484561051954879, 16749, 6547, 6630, 0.003601
CHAINED, 20000, 656174231754866806, 16701, 6642, 6603, 0.003695
CHAINED, 20000, -5442460386740181749, 16725, 6739, 6521, 0.004233
CHAINED, 20000, -5771084477653050780, 16819, 6532, 6573, 0.003791
CUCKOO, 500, -4666973841040904097, 426, 152, 154, 0.000649
CUCKOO, 500, -1990597622873865019, 437, 104, 178, 0.000563
CUCKOO, 500, -8223946104377861958, 402, 177, 165, 0.000441
CUCKOO, 500, -8811822948555199407, 393, 149, 187, 0.000381
CUCKOO, 500, 6084542585210067024, 417, 128, 179, 0.000425
CUCKOO, 500, -2133629401371164667, 403, 167, 171, 0.000396
CUCKOO, 500, -3119484561051954879, 429, 154, 159, 0.000375
CUCKOO, 500, 656174231754866806, 428, 144, 169, 0.000398
CUCKOO, 500, -5442460386740181749, 412, 153, 170, 0.000357
CUCKOO, 500, -5771084477653050780, 411, 166, 165, 0.000353
CUCKOO, 1000, -4666973841040904097, 839, 323, 320, 0.000687
CUCKOO, 1000, -1990597622873865019, 861, 271, 337, 0.000671
CUCKOO, 1000, -8223946104377861958, 791, 360, 343, 0.000625
CUCKOO, 1000, -8811822948555199407, 804, 267, 365, 0.000643
CUCKOO, 1000, 6084542585210067024, 821, 300, 352, 0.000682
CUCKOO, 1000, -2133629401371164667, 825, 299, 350, 0.000627
CUCKOO, 1000, -3119484561051954879, 840, 271, 346, 0.000660
CUCKOO, 1000, 656174231754866806, 842, 303, 343, 0.000632
CUCKOO, 1000, -5442460386740181749, 819, 325, 341, 0.000785
CUCKOO, 1000, -5771084477653050780, 844, 331, 317, 0.000692
CUCKOO, 2000, -4666973841040904097, 1690, 626, 663, 0.000925
CUCKOO, 2000, -1990597622873865019, 1689, 587, 685, 0.001292
CUCKOO, 2000, -8223946104377861958, 1632, 674, 688, 0.000767
CUCKOO, 2000, -8811822948555199407, 1652, 595, 680, 0.000744
CUCKOO, 2000, 6084542585210067024, 1659, 581, 700, 0.000766
CUCKOO, 2000, -2133629401371164667, 1675, 634, 665, 0.000950
CUCKOO, 2000, -3119484561051954879, 1692, 590, 667, 0.000788
CUCKOO, 2000, 656174231754866806, 1689, 617, 663, 0.000786
CUCKOO, 2000, -5442460386740181749, 1651, 680, 654, 0.000751
CUCKOO, 2000, -5771084477653050780, 1690, 659, 643, 0.000801
CUCKOO, 5000, -4666973841040904097, 4205, 1611, 1652, 0.001787
CUCKOO, 5000, -1990597622873865019, 4173, 1541, 1712, 0.001653
CUCKOO, 5000, -8223946104377861958, 4114, 1589, 1729, 0.001890
CUCKOO, 5000, -8811822948555199407, 4201, 1574, 1652, 0.002243
CUCKOO, 5000, 6084542585210067024, 4192, 1495, 1707, 0.001740
CUCKOO, 5000, -2133629401371164667, 4180, 1651, 1643, 0.001687
CUCKOO, 5000, -3119484561051954879, 4185, 1560, 1681, 0.001641
CUCKOO, 5000, 656174231754866806, 4207, 1615, 1647, 0.001671
CUCKOO, 5000, -5442460386740181749, 4155, 1705, 1625, 0.001473
CUCKOO, 5000, -5771084477653050780, 4200, 1664, 1628, 0.001500
CUCKOO, 10000, -4666973841040904097, 8397, 3167, 3348, 0.005092
CUCKOO, 10000, -1990597622873865019, 8338, 3101, 3418, 0.005029
CUCKOO, 10000, -8223946104377861958, 8254, 3163, 3413, 0.004813
CUCKOO, 10000, -8811822948555199407, 8387, 3252, 3288, 0.004944
CUCKOO, 10000, 6084542585210067024, 8395, 3119, 3353, 0.004887
CUCKOO, 10000, -2133629401371164667, 8367, 3319, 3288, 0.004921
CUCKOO, 10000, -3119484561051954879, 8365, 3227, 3334, 0.004884
CUCKOO, 10000, 656174231754866806, 8363, 3286, 3320, 0.004895
CUCKOO, 10000, -5442460386740181749, 8333, 3392, 3260, 0.004929
CUCKOO, 10000, -5771084477653050780, 8414, 3302, 3276, 0.004890
CUCKOO, 15000, -4666973841040904097, 12633, 4675, 5033, 0.004375
CUCKOO, 15000, -1990597622873865019, 12479, 4783, 5087, 0.004515
CUCKOO, 15000, -8223946104377861958, 12433, 4811, 5077, 0.004769
CUCKOO, 15000, -8811822948555199407, 12560, 4853, 4999, 0.004276
CUCKOO, 15000, 6084542585210067024, 12566, 4774, 5015, 0.004236
CUCKOO, 15000, -2133629401371164667, 12524, 5032, 4918, 0.004396
CUCKOO, 15000, -3119484561051954879, 12565, 4903, 4958, 0.004588
CUCKOO, 15000, 656174231754866806, 12507, 4957, 5004, 0.004298
CUCKOO, 15000, -5442460386740181749, 12516, 5063, 4906, 0.004270
CUCKOO, 15000, -5771084477653050780, 12609, 4860, 4955, 0.004655
CUCKOO, 20000, -4666973841040904097, 16750, 6423, 6668, 0.009579
CUCKOO, 20000, -1990597622873865019, 16592, 6514, 6743, 0.011278
CUCKOO, 20000, -8223946104377861958, 16615, 6392, 6747, 0.009879
CUCKOO, 20000, -8811822948555199407, 16800, 6495, 6603, 0.009889
CUCKOO, 20000, 6084542585210067024, 16744, 6519, 6592, 0.009765
CUCKOO, 20000, -2133629401371164667, 16682, 6688, 6604, 0.009719
CUCKOO, 20000, -3119484561051954879, 16749, 6547, 6630, 0.009621
CUCKOO, 20000, 656174231754866806, 16701, 6642, 6603, 0.011943
CUCKOO, 20000, -5442460386740181749, 16725, 6739, 6521, 0.009820
CUCKOO, 20000, -5771084477653050780, 16819, 6532, 6573, 0.010280
QUADRATIC, 500, -4666973841040904097, 426, 148, 154, 0.000226
QUADRATIC, 500, -1990597622873865019, 437, 102, 178, 0.000194
QUADRATIC, 500, -8223946104377861958, 402, 174, 165, 0.000193
QUADRATIC, 500, -8811822948555199407, 393, 147, 187, 0.000179
QUADRATIC, 500, 6084542585210067024, 417, 108, 179, 0.000179
QUADRATIC, 500, -2133629401371164667, 403, 160, 171, 0.000183
QUADRATIC, 500, -3119484561051954879, 429, 139, 159, 0.000181
QUADRATIC, 500, 656174231754866806, 428, 141, 169, 0.000181
QUADRATIC, 500, -5442460386740181749, 412, 145, 170, 0.000193
QUADRATIC, 500, -5771084477653050780, 411, 164, 165, 0.000184
QUADRATIC, 1000, -4666973841040904097, 839, 295, 320, 0.000417
QUADRATIC, 1000, -1990597622873865019, 861, 222, 337, 0.000406
QUADRATIC, 1000, -8223946104377861958, 791, 319, 343, 0.000370
QUADRATIC, 1000, -8811822948555199407, 804, 240, 365, 0.000370
QUADRATIC, 1000, 6084542585210067024, 821, 252, 352, 0.000376
QUADRATIC, 1000, -2133629401371164667, 825, 262, 350, 0.000381
QUADRATIC, 1000, -3119484561051954879, 840, 235, 346, 0.000391
QUADRATIC, 1000, 656174231754866806, 842, 263, 343, 0.000396
QUADRATIC, 1000, -5442460386740181749, 819, 274, 341, 0.000393
QUADRATIC, 1000, -5771084477653050780, 844, 303, 317, 0.000372
QUADRATIC, 2000, -4666973841040904097, 1690, 599, 663, 0.000745
QUADRATIC, 2000, -1990597622873865019, 1689, 570, 685, 0.000742
QUADRATIC, 2000, -8223946104377861958, 1632, 651, 688, 0.000729
QUADRATIC, 2000, -8811822948555199407, 1652, 583, 680, 0.000745
QUADRATIC, 2000, 6084542585210067024, 1659, 568, 700, 0.000756
QUADRATIC, 2000, -2133629401371164667, 1675, 622, 665, 0.000795
QUADRATIC, 2000, -3119484561051954879, 1692, 571, 667, 0.000744
QUADRATIC, 2000, 656174231754866806, 1689, 609, 663, 0.000728
QUADRATIC, 2000, -5442460386740181749, 1651, 665, 654, 0.000741
QUADRATIC, 2000, -5771084477653050780, 1690, 644, 643, 0.000588
QUADRATIC, 5000, -4666973841040904097, 4205, 1555, 1652, 0.001867
QUADRATIC, 5000, -1990597622873865019, 4173, 1425, 1712, 0.002190
QUADRATIC, 5000, -8223946104377861958, 4114, 1550, 1729, 0.002511
QUADRATIC, 5000, -8811822948555199407, 4201, 1543, 1652, 0.002352
QUADRATIC, 5000, 6084542585210067024, 4192, 1471, 1707, 0.002372
QUADRATIC, 5000, -2133629401371164667, 4180, 1621, 1643, 0.002663
QUADRATIC, 5000, -3119484561051954879, 4185, 1525, 1681, 0.002148
QUADRATIC, 5000, 656174231754866806, 4207, 1583, 1647, 0.001763
QUADRATIC, 5000, -5442460386740181749, 4155, 1673, 1625, 0.001716
QUADRATIC, 5000, -5771084477653050780, 4200, 1632, 1628, 0.001692
QUADRATIC, 10000, -4666973841040904097, 8397, 3093, 3348, 0.005720
QUADRATIC, 10000, -1990597622873865019, 8338, 3033, 3418, 0.006294
QUADRATIC, 10000, -8223946104377861958, 8254, 3115, 3413, 0.008841
QUADRATIC, 10000, -8811822948555199407, 8387, 3217, 3288, 0.006599
QUADRATIC, 10000, 6084542585210067024, 8395, 3057, 3353, 0.006864
QUADRATIC, 10000, -2133629401371164667, 8367, 3284, 3288, 0.006849
QUADRATIC, 10000, -3119484561051954879, 8365, 3184, 3334, 0.007384
QUADRATIC, 10000, 656174231754866806, 8363, 3244, 3320, 0.007483
QUADRATIC, 10000, -5442460386740181749, 8333, 3357, 3260, 0.009409
QUADRATIC, 10000, -5771084477653050780, 8414, 3261, 3276, 0.005971
QUADRATIC, 15000, -4666973841040904097, 12633, 4512, 5033, 0.009335
QUADRATIC, 15000, -1990597622873865019, 12479, 4630, 5087, 0.009567
QUADRATIC, 15000, -8223946104377861958, 12433, 4648, 5077, 0.009715
QUADRATIC, 15000, -8811822948555199407, 12560, 4702, 4999, 0.007703
QUADRATIC, 15000, 6084542585210067024, 12566, 4607, 5015, 0.007741
QUADRATIC, 15000, -2133629401371164667, 12524, 4939, 4918, 0.007496
QUADRATIC, 15000, -3119484561051954879, 12565, 4743, 4958, 0.009063
QUADRATIC, 15000, 656174231754866806, 12507, 4816, 5004, 0.007641
QUADRATIC, 15000, -5442460386740181749, 12516, 4972, 4906, 0.007724
QUADRATIC, 15000, -5771084477653050780, 12609, 4723, 4955, 0.007815
QUADRATIC, 20000, -4666973841040904097, 16750, 5953, 6668, 0.012561
QUADRATIC, 20000, -1990597622873865019, 16592, 6082, 6743, 0.012053
QUADRATIC, 20000, -8223946104377861958, 16615, 6000, 6747, 0.013721
QUADRATIC, 20000, -8811822948555199407, 16800, 6123, 6603, 0.011715
QUADRATIC, 20000, 6084542585210067024, 16744, 6123, 6592, 0.011340
QUADRATIC, 20000, -2133629401371164667, 16682, 6294, 6604, 0.013026
QUADRATIC, 20000, -3119484561051954879, 16749, 6097, 6630, 0.012347
QUADRATIC, 20000, 656174231754866806, 16701, 6298, 6603, 0.012410
QUADRATIC, 20000, -5442460386740181749, 16725, 6461, 6521, 0.013989
QUADRATIC, 20000, -5771084477653050780, 16819, 6104, 6573, 0.012812
