LINEAR,-4666973841040904097,1000,0.002358
LINEAR,-1990597622873865019,1000,0.001028
LINEAR,-8223946104377861958,1000,0.001006
LINEAR,-8811822948555199407,1000,0.001000
LINEAR,6084542585210067024,1000,0.000996
LINEAR,-2133629401371164667,1000,0.001005
LINEAR,-3119484561051954879,1000,0.001000
LINEAR,656174231754866806,1000,0.001011
LINEAR,-5442460386740181749,1000,0.000979
LINEAR,-5771084477653050780,1000,0.000980
LINEAR,-4666973841040904097,10000,0.008206
LINEAR,-1990597622873865019,10000,0.008204
LINEAR,-8223946104377861958,10000,0.008210
LINEAR,-8811822948555199407,10000,0.008260
LINEAR,6084542585210067024,10000,0.008241
LINEAR,-2133629401371164667,10000,0.007973
LINEAR,-3119484561051954879,10000,0.007723
LINEAR,656174231754866806,10000,0.007689
LINEAR,-5442460386740181749,10000,0.007698
LINEAR,-5771084477653050780,10000,0.007799
LINEAR,-4666973841040904097,100000,0.109239
LINEAR,-1990597622873865019,100000,0.108532
LINEAR,-8223946104377861958,100000,0.106213
LINEAR,-8811822948555199407,100000,0.119111
LINEAR,6084542585210067024,100000,0.109128
LINEAR,-2133629401371164667,100000,0.111799
LINEAR,-3119484561051954879,100000,0.111177
LINEAR,656174231754866806,100000,0.105260
LINEAR,-5442460386740181749,100000,0.115751
LINEAR,-5771084477653050780,100000,0.097305
LINEAR,-4666973841040904097,1000000,0.929612
LINEAR,-1990597622873865019,1000000,0.928182
LINEAR,-8223946104377861958,1000000,0.914244
LINEAR,-8811822948555199407,1000000,0.934946
LINEAR,6084542585210067024,1000000,0.929842
LINEAR,-2133629401371164667,1000000,0.947242
LINEAR,-3119484561051954879,1000000,0.881601
LINEAR,656174231754866806,1000000,0.966275
LINEAR,-5442460386740181749,1000000,0.880479
LINEAR,-5771084477653050780,1000000,0.931655
LINEAR,-4666973841040904097,10000000,8.417437
LINEAR,-1990597622873865019,10000000,8.349852
LINEAR,-8223946104377861958,10000000,8.396020
LINEAR,-8811822948555199407,10000000,8.449410
LINEAR,6084542585210067024,10000000,8.588191
LINEAR,-2133629401371164667,10000000,8.542928
LINEAR,-3119484561051954879,10000000,8.645316
LINEAR,656174231754866806,10000000,8.691350
LINEAR,-5442460386740181749,10000000,8.675466
LINEAR,-5771084477653050780,10000000,8.629123
CHAINED,-4666973841040904097,1000,0.003042
CHAINED,-1990597622873865019,1000,0.001890
CHAINED,-8223946104377861958,1000,0.001822
CHAINED,-8811822948555199407,1000,0.001732
CHAINED,6084542585210067024,1000,0.001704
CHAINED,-2133629401371164667,1000,0.001642
CHAINED,-3119484561051954879,1000,0.001641
CHAINED,656174231754866806,1000,0.001636
CHAINED,-5442460386740181749,1000,0.001615
CHAINED,-5771084477653050780,1000,0.001603
CHAINED,-4666973841040904097,10000,0.014729
CHAINED,-1990597622873865019,10000,0.013534
CHAINED,-8223946104377861958,10000,0.011125
CHAINED,-8811822948555199407,10000,0.010394
CHAINED,6084542585210067024,10000,0.010145
CHAINED,-2133629401371164667,10000,0.009993
CHAINED,-3119484561051954879,10000,0.010051
CHAINED,656174231754866806,10000,0.009957
CHAINED,-5442460386740181749,10000,0.010306
CHAINED,-5771084477653050780,10000,0.010201
CHAINED,-4666973841040904097,100000,0.189109
CHAINED,-1990597622873865019,100000,0.161841
CHAINED,-8223946104377861958,100000,0.160106
CHAINED,-8811822948555199407,100000,0.155377
CHAINED,6084542585210067024,100000,0.157011
CHAINED,-2133629401371164667,100000,0.212768
CHAINED,-3119484561051954879,100000,0.154859
CHAINED,656174231754866806,100000,0.156196
CHAINED,-5442460386740181749,100000,0.155282
CHAINED,-5771084477653050780,100000,0.155125
CHAINED,-4666973841040904097,1000000,1.723171
